format,playerId,name,fullName,nationality,role,battingHand,hasCricsheetId,bowlingTypeFaced,runs,balls,outs,average,strikeRate,fours,sixes,boundaryRuns,boundaryRunPercent,dotBalls,dotBallPercent,deliveriesSeen,metadataBowlerDeliveries,playerJsonBowlerDeliveries,dismissalKinds
odi,959759,Finn Allen,Finnley Hugh Allen,New Zealand,batsman,right,yes,pace,456,496,18,25.33,91.94,70,8,328,71.93,317,63.91,510,482,28,bowled:4; caught:13; lbw:1
odi,959759,Finn Allen,Finnley Hugh Allen,New Zealand,batsman,right,yes,spin,126,126,2,63.0,100.0,8,6,68,53.97,60,47.62,127,119,8,caught:2
odi,823509,Glenn Phillips,Glenn Dominic Phillips,New Zealand,all-rounder,right,yes,pace,713,610,15,47.53,116.89,64,25,406,56.94,262,42.95,636,530,106,bowled:3; caught:11; caught and bowled:1
odi,823509,Glenn Phillips,Glenn Dominic Phillips,New Zealand,all-rounder,right,yes,spin,478,528,14,34.14,90.53,24,22,228,47.7,257,48.67,533,481,52,bowled:1; caught:10; lbw:3
odi,226493,Hamish Bennett,Hamish Kyle Bennett,New Zealand,bowler,left,yes,pace,6,21,2,3.0,28.57,0,0,0,0.0,15,71.43,21,21,0,bowled:2
odi,226493,Hamish Bennett,Hamish Kyle Bennett,New Zealand,bowler,left,yes,spin,3,11,0,,27.27,0,0,0,0.0,8,72.73,11,11,0,
odi,539511,Henry Nicholls,Henry Michael Nicholls,New Zealand,batsman,left,yes,pace,1432,1725,45,31.82,83.01,154,16,712,49.72,978,56.7,1800,1747,53,bowled:8; caught:32; lbw:5
odi,539511,Henry Nicholls,Henry Michael Nicholls,New Zealand,batsman,left,yes,spin,867,1135,20,43.35,76.39,61,3,262,30.22,522,45.99,1145,1018,127,bowled:7; caught:6; caught and bowled:1; lbw:5; run out:1
odi,962831,Henry Shipley,Henry Burton Shipley,New Zealand,bowler,right,yes,pace,14,28,5,2.8,50.0,0,0,0,0.0,15,53.57,30,24,6,bowled:2; caught:3
odi,962831,Henry Shipley,Henry Burton Shipley,New Zealand,bowler,right,yes,spin,4,11,0,,36.36,0,0,0,0.0,8,72.73,11,4,7,
odi,559066,Ish Sodhi,Inderbir Singh Sodhi,New Zealand,all-rounder,right,yes,pace,134,164,15,8.93,81.71,5,7,62,46.27,88,53.66,179,168,11,bowled:5; caught:8; lbw:1; run out:1
odi,559066,Ish Sodhi,Inderbir Singh Sodhi,New Zealand,all-rounder,right,yes,spin,73,111,3,24.33,65.77,3,3,30,41.1,65,58.56,113,110,3,bowled:1; stumped:2
odi,547766,Jacob Duffy,Jacob Andrew Duffy,New Zealand,bowler,right,yes,pace,12,13,0,,92.31,2,0,8,66.67,8,61.54,14,11,3,
odi,547766,Jacob Duffy,Jacob Andrew Duffy,New Zealand,bowler,right,yes,spin,0,6,1,0.0,0.0,0,0,0,,6,100.0,6,6,0,lbw:1
odi,355269,James Neesham,James Douglas Sheahan Neesham,New Zealand,all-rounder,left,yes,pace,1011,887,35,28.89,113.98,93,27,534,52.82,387,43.63,927,883,44,bowled:4; caught:26; caught and bowled:1; lbw:2; run out:2
odi,355269,James Neesham,James Douglas Sheahan Neesham,New Zealand,all-rounder,left,yes,spin,452,553,12,37.67,81.74,31,11,190,42.04,279,50.45,555,513,42,bowled:1; caught:5; caught and bowled:2; lbw:1; run out:1; stumped:2
odi,1206769,Jayden Lennox,Jayden Richard Lennox,New Zealand,bowler,left,yes,pace,1,9,2,0.5,11.11,0,0,0,0.0,9,100.0,10,10,0,bowled:1; caught:1
odi,1206769,Jayden Lennox,Jayden Richard Lennox,New Zealand,bowler,left,yes,spin,2,3,0,,66.67,0,0,0,0.0,1,33.33,3,0,3,
odi,928015,Josh Clarkson,Joshua Andrew Clarkson,New Zealand,bowler,right,yes,pace,23,34,4,5.75,67.65,2,0,8,34.78,19,55.88,34,34,0,bowled:3; run out:1
odi,928015,Josh Clarkson,Joshua Andrew Clarkson,New Zealand,bowler,right,yes,spin,14,21,1,14.0,66.67,1,0,4,28.57,12,57.14,21,21,0,caught:1
odi,1129634,Katene Clarke,Katene Dalton Clarke,New Zealand,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1129634,Katene Clarke,Katene Dalton Clarke,New Zealand,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1193549,Kristian Clarke,Kristian David Charles Clarke,New Zealand,bowler,right,yes,pace,35,22,1,35.0,159.09,4,1,22,62.86,7,31.82,22,22,0,bowled:1
odi,1193549,Kristian Clarke,Kristian David Charles Clarke,New Zealand,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,625960,Kyle Jamieson,Kyle Alex Jamieson,New Zealand,all-rounder,right,yes,pace,56,63,2,28.0,88.89,5,2,32,57.14,35,55.56,63,63,0,caught:1; lbw:1
odi,625960,Kyle Jamieson,Kyle Alex Jamieson,New Zealand,all-rounder,right,yes,spin,45,52,2,22.5,86.54,2,1,14,31.11,19,36.54,53,53,0,caught and bowled:2
odi,493773,Lockie Ferguson,Lachlan Hammond Ferguson,New Zealand,all-rounder,right,yes,pace,89,148,10,8.9,60.14,5,3,38,42.7,92,62.16,156,153,3,bowled:6; caught:4
odi,493773,Lockie Ferguson,Lachlan Hammond Ferguson,New Zealand,all-rounder,right,yes,spin,28,82,6,4.67,34.15,1,0,4,14.29,59,71.95,85,85,0,bowled:1; caught:3; stumped:2
odi,438563,Mark Chapman,Mark Sinclair Chapman,New Zealand,batsman,left,yes,pace,421,413,12,35.08,101.94,51,6,240,57.01,203,49.15,429,384,45,bowled:4; caught:7; run out:1
odi,438563,Mark Chapman,Mark Sinclair Chapman,New Zealand,batsman,left,yes,spin,430,385,10,43.0,111.69,29,24,260,60.47,182,47.27,389,305,84,bowled:3; caught:6; caught and bowled:1
odi,1129635,Matt Fisher,Matthew John Fisher,New Zealand,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1129635,Matt Fisher,Matthew John Fisher,New Zealand,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,506612,Matt Henry,Matthew James Henry,New Zealand,all-rounder,right,yes,pace,210,215,17,12.35,97.67,21,8,132,62.86,123,57.21,221,212,9,bowled:8; caught:9
odi,506612,Matt Henry,Matthew James Henry,New Zealand,all-rounder,right,yes,spin,54,65,6,9.0,83.08,1,3,22,40.74,34,52.31,67,67,0,caught:5; lbw:1
odi,326968,Michael Bracewell,Michael Gordon Bracewell,New Zealand,all-rounder,left,yes,pace,624,501,15,41.6,124.55,54,31,402,64.42,233,46.51,530,482,48,bowled:1; caught:11; lbw:2; run out:1
odi,326968,Michael Bracewell,Michael Gordon Bracewell,New Zealand,all-rounder,left,yes,spin,332,370,10,33.2,89.73,23,12,164,49.4,185,50.0,375,346,29,bowled:1; caught:4; lbw:3; stumped:2
odi,622772,Michael Rae,Michael David Rae,New Zealand,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,622772,Michael Rae,Michael David Rae,New Zealand,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,380956,Michael Rippon,Michael James Grattan Rippon,New Zealand,all-rounder,right,yes,pace,75,93,1,75.0,80.65,6,3,42,56.0,53,56.99,98,98,0,caught:1
odi,380956,Michael Rippon,Michael James Grattan Rippon,New Zealand,all-rounder,right,yes,spin,37,61,3,12.33,60.66,3,0,12,32.43,35,57.38,62,62,0,bowled:1; caught:1; stumped:1
odi,1243738,Mitchell Hay,Mitchell James Hay,New Zealand,wicketkeeper,right,yes,pace,118,93,4,29.5,126.88,8,7,74,62.71,42,45.16,101,75,26,bowled:1; caught:3
odi,1243738,Mitchell Hay,Mitchell James Hay,New Zealand,wicketkeeper,right,yes,spin,68,85,2,34.0,80.0,5,1,26,38.24,43,50.59,86,74,12,caught:1; lbw:1
odi,502714,Mitchell Santner,Mitchell Josef Santner,New Zealand,all-rounder,left,yes,pace,1042,1060,38,27.42,98.3,84,29,510,48.94,502,47.36,1100,1034,66,bowled:5; caught:25; lbw:3; run out:5
odi,502714,Mitchell Santner,Mitchell Josef Santner,New Zealand,all-rounder,left,yes,spin,499,575,18,27.72,86.78,28,20,232,46.49,294,51.13,585,564,21,bowled:6; caught:11; stumped:1
odi,1360563,Muhammad Abbas,Muhammad Arslan Abbas,New Zealand,batsman,right,yes,pace,95,118,4,23.75,80.51,5,3,38,40.0,61,51.69,124,112,12,bowled:1; caught:3
odi,1360563,Muhammad Abbas,Muhammad Arslan Abbas,New Zealand,batsman,right,yes,spin,56,80,1,56.0,70.0,3,0,12,21.43,41,51.25,80,14,66,caught:1
odi,959771,Nathan Smith,Nathan Gregory Smith,New Zealand,all-rounder,right,yes,pace,58,79,6,9.67,73.42,5,0,20,34.48,39,49.37,81,72,9,bowled:2; caught:4
odi,959771,Nathan Smith,Nathan Gregory Smith,New Zealand,all-rounder,right,yes,spin,26,39,2,13.0,66.67,0,0,0,0.0,16,41.03,40,28,12,caught:1; lbw:1
odi,559062,Nic Kelly,Nicholas Frederick Kelly,New Zealand,bowler,left,yes,pace,137,189,6,22.83,72.49,21,2,96,70.07,135,71.43,198,198,0,bowled:2; caught:4
odi,559062,Nic Kelly,Nicholas Frederick Kelly,New Zealand,bowler,left,yes,spin,59,68,0,,86.76,7,1,34,57.63,37,54.41,68,19,49,
odi,959767,Rachin Ravindra,Rachin Ravindra,New Zealand,all-rounder,left,yes,pace,881,843,24,36.71,104.51,115,18,568,64.47,453,53.74,875,795,80,bowled:4; caught:20
odi,959767,Rachin Ravindra,Rachin Ravindra,New Zealand,all-rounder,left,yes,spin,500,434,9,55.56,115.21,38,14,236,47.2,153,35.25,441,356,85,bowled:2; caught:4; caught and bowled:1; lbw:2
odi,1161034,Raunaq Kapur,Raunaq Kapur,New Zealand,bowler,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1161034,Raunaq Kapur,Raunaq Kapur,New Zealand,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1193528,Rhys Mariu,Rhys Andrew Mariu,New Zealand,batsman,right,yes,pace,60,71,1,60.0,84.51,7,2,40,66.67,45,63.38,79,70,9,caught:1
odi,1193528,Rhys Mariu,Rhys Andrew Mariu,New Zealand,batsman,right,yes,spin,16,14,1,16.0,114.29,2,0,8,50.0,5,35.71,14,0,14,lbw:1
odi,539548,Scott Kuggeleijn,Scott Christopher Kuggeleijn,New Zealand,bowler,right,yes,pace,11,6,0,,183.33,1,0,4,36.36,1,16.67,6,6,0,
odi,539548,Scott Kuggeleijn,Scott Christopher Kuggeleijn,New Zealand,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1290929,Tim Robinson,Timothy Blake Robinson,New Zealand,batsman,right,yes,pace,25,22,1,25.0,113.64,5,0,20,80.0,12,54.55,23,16,7,caught:1
odi,1290929,Tim Robinson,Timothy Blake Robinson,New Zealand,batsman,right,yes,spin,23,25,2,11.5,92.0,2,0,8,34.78,11,44.0,26,26,0,bowled:1; stumped:1
odi,625964,Tim Seifert,Tim Louis Seifert,New Zealand,wicketkeeper-batsman,right,yes,pace,51,41,3,17.0,124.39,3,2,24,47.06,14,34.15,42,34,8,caught:2; run out:1
odi,625964,Tim Seifert,Tim Louis Seifert,New Zealand,wicketkeeper-batsman,right,yes,spin,8,15,0,,53.33,0,0,0,0.0,8,53.33,15,0,15,
odi,213674,Todd Astle,Todd Duncan Astle,New Zealand,bowler,right,yes,pace,65,55,2,32.5,118.18,4,2,28,43.08,19,34.55,56,45,11,bowled:1; caught:1
odi,213674,Todd Astle,Todd Duncan Astle,New Zealand,bowler,right,yes,spin,14,17,1,14.0,82.35,1,0,4,28.57,8,47.06,19,19,0,lbw:1
odi,440516,Tom Blundell,Thomas Ackland Blundell,New Zealand,wicketkeeper-batsman,right,yes,pace,145,165,7,20.71,87.88,21,1,90,62.07,99,60.0,166,144,22,bowled:1; caught:5; run out:1
odi,440516,Tom Blundell,Thomas Ackland Blundell,New Zealand,wicketkeeper-batsman,right,yes,spin,108,132,2,54.0,81.82,6,1,30,27.78,57,43.18,133,129,4,run out:1; stumped:1
odi,388802,Tom Latham,Thomas William Maxwell Latham,New Zealand,wicketkeeper-batsman,left,yes,pace,2304,2751,75,30.72,83.75,230,36,1136,49.31,1501,54.56,2866,2811,55,bowled:13; caught:50; caught and bowled:2; lbw:7; run out:3
odi,388802,Tom Latham,Thomas William Maxwell Latham,New Zealand,wicketkeeper-batsman,left,yes,spin,1927,2213,52,37.06,87.08,130,21,646,33.52,932,42.11,2238,1987,251,bowled:6; caught:22; caught and bowled:1; lbw:17; stumped:6
odi,277912,Trent Boult,Trent Alexander Boult,New Zealand,all-rounder,right,yes,pace,136,171,14,9.71,79.53,14,2,68,50.0,100,58.48,175,159,16,bowled:5; caught:7; caught and bowled:1; run out:1
odi,277912,Trent Boult,Trent Alexander Boult,New Zealand,all-rounder,right,yes,spin,48,76,7,6.86,63.16,4,2,28,58.33,52,68.42,79,76,3,caught:4; caught and bowled:1; lbw:1; stumped:1
odi,1211825,Will O'Rourke,William Peter O'Rourke,New Zealand,all-rounder,right,yes,pace,9,24,3,3.0,37.5,0,0,0,0.0,15,62.5,26,26,0,bowled:2; caught:1
odi,1211825,Will O'Rourke,William Peter O'Rourke,New Zealand,all-rounder,right,yes,spin,4,7,1,4.0,57.14,0,0,0,0.0,4,57.14,8,8,0,bowled:1
odi,547749,Will Young,William Alexander Young,New Zealand,batsman,right,yes,pace,1171,1431,36,32.53,81.83,157,8,676,57.73,853,59.61,1466,1390,76,bowled:6; caught:24; caught and bowled:1; lbw:2; run out:3
odi,547749,Will Young,William Alexander Young,New Zealand,batsman,right,yes,spin,640,701,16,40.0,91.3,43,17,274,42.81,316,45.08,709,590,119,bowled:5; caught:6; lbw:2; run out:1; stumped:2
odi,793441,Aamer Jamal,Aamer Jamal,Pakistan,all-rounder,right,yes,pace,5,4,0,,125.0,1,0,4,80.0,2,50.0,4,4,0,
odi,793441,Aamer Jamal,Aamer Jamal,Pakistan,all-rounder,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1158538,Abbas Afridi,Muhammad Abbas Afridi,Pakistan,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1158538,Abbas Afridi,Muhammad Abbas Afridi,Pakistan,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1073106,Abdul Samad,Abdul Samad,Pakistan,batsman,right,yes,pace,44,53,1,44.0,83.02,5,1,26,59.09,30,56.6,53,53,0,caught:1
odi,1073106,Abdul Samad,Abdul Samad,Pakistan,batsman,right,yes,spin,22,41,3,7.33,53.66,1,0,4,18.18,23,56.1,42,27,15,caught:1; caught and bowled:1; run out:1
odi,1398224,Abdullah Fazal,Abdullah Fazal,Pakistan,batsman,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1398224,Abdullah Fazal,Abdullah Fazal,Pakistan,batsman,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,922941,Abdullah Shafique,Abdullah Shafique,Pakistan,batsman,right,yes,pace,455,623,20,22.75,73.03,51,8,252,55.38,403,64.69,650,553,97,bowled:2; caught:14; caught and bowled:1; lbw:3
odi,922941,Abdullah Shafique,Abdullah Shafique,Pakistan,batsman,right,yes,spin,213,228,4,53.25,93.42,10,9,94,44.13,98,42.98,231,225,6,caught:2; lbw:2
odi,39950,Abid Ali,Abid Ali,Pakistan,batsman,right,yes,pace,148,146,4,37.0,101.37,25,0,100,67.57,85,58.22,153,153,0,caught:2; lbw:2
odi,39950,Abid Ali,Abid Ali,Pakistan,batsman,right,yes,spin,86,104,2,43.0,82.69,4,0,16,18.6,44,42.31,104,90,14,caught:1; lbw:1
odi,734459,Abrar Ahmed,Abrar Ahmed,Pakistan,bowler,right,yes,pace,28,20,1,28.0,140.0,5,0,20,71.43,7,35.0,21,21,0,run out:1
odi,734459,Abrar Ahmed,Abrar Ahmed,Pakistan,bowler,right,yes,spin,0,9,0,,0.0,0,0,0,,9,100.0,9,2,7,
odi,1249564,Ahmed Daniyal,Ahmed Daniyal,Pakistan,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1249564,Ahmed Daniyal,Ahmed Daniyal,Pakistan,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1203669,Akif Javed,Akif Javed,Pakistan,bowler,right,yes,pace,10,14,2,5.0,71.43,2,0,8,80.0,10,71.43,14,14,0,caught:2
odi,1203669,Akif Javed,Akif Javed,Pakistan,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1332783,Arafat Minhas,Arafat Minhas,Pakistan,all-rounder,left,yes,pace,13,11,1,13.0,118.18,1,1,10,76.92,6,54.55,11,11,0,lbw:1
odi,1332783,Arafat Minhas,Arafat Minhas,Pakistan,all-rounder,left,yes,spin,47,74,1,47.0,63.51,6,0,24,51.06,47,63.51,74,74,0,caught:1
odi,1130463,Arshad Iqbal,Arshad Iqbal,Pakistan,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1130463,Arshad Iqbal,Arshad Iqbal,Pakistan,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,385065,Asif Afridi,Asif Khan Afridi,Pakistan,bowler,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,385065,Asif Afridi,Asif Khan Afridi,Pakistan,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,494230,Asif Ali,Asif Ali,Pakistan,batsman,right,yes,pace,256,198,11,23.27,129.29,16,13,142,55.47,76,38.38,206,206,0,bowled:1; caught:10
odi,494230,Asif Ali,Asif Ali,Pakistan,batsman,right,yes,spin,100,103,3,33.33,97.09,5,5,50,50.0,47,45.63,105,94,11,bowled:1; caught:1; stumped:1
odi,1137262_SPLIT_T20_UNKNOWN,Azam Khan,Azam Khan,Pakistan,wicketkeeper-batsman,right,no,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1137262_SPLIT_T20_UNKNOWN,Azam Khan,Azam Khan,Pakistan,wicketkeeper-batsman,right,no,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1339355,Azan Awais,Azan Awais,Pakistan,batsman,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1339355,Azan Awais,Azan Awais,Pakistan,batsman,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,348144,Babar Azam,Mohammad Babar Azam,Pakistan,batsman,right,yes,pace,3753,4225,77,48.74,88.83,415,24,1804,48.07,2204,52.17,4374,4110,264,bowled:14; caught:51; caught and bowled:1; lbw:10; run out:1
odi,348144,Babar Azam,Mohammad Babar Azam,Pakistan,batsman,right,yes,spin,2480,2912,37,67.03,85.16,160,42,892,35.97,1291,44.33,2954,2855,99,bowled:8; caught:16; caught and bowled:3; lbw:5; stumped:5
odi,793411,Danish Aziz,Danish Aziz,Pakistan,bowler,left,yes,pace,9,15,2,4.5,60.0,2,0,8,88.89,12,80.0,17,17,0,caught:2
odi,793411,Danish Aziz,Danish Aziz,Pakistan,bowler,left,yes,spin,3,5,0,,60.0,0,0,0,0.0,3,60.0,5,5,0,
odi,681117,Faheem Ashraf,Faheem Ashraf,Pakistan,all-rounder,left,yes,pace,273,260,20,13.65,105.0,24,12,168,61.54,141,54.23,270,255,15,bowled:3; caught:16; lbw:1
odi,681117,Faheem Ashraf,Faheem Ashraf,Pakistan,all-rounder,left,yes,spin,135,209,6,22.5,64.59,12,1,54,40.0,123,58.85,215,194,21,bowled:1; caught:3; caught and bowled:1; lbw:1
odi,1171134,Faisal Akram,Faisal Akram,Pakistan,bowler,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1171134,Faisal Akram,Faisal Akram,Pakistan,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,512191,Fakhar Zaman,Fakhar Zaman,Pakistan,batsman,left,yes,pace,2491,2682,47,53.0,92.88,320,39,1514,60.78,1502,56.0,2754,2605,149,bowled:9; caught:33; caught and bowled:2; lbw:2; run out:1
odi,512191,Fakhar Zaman,Fakhar Zaman,Pakistan,batsman,left,yes,spin,1298,1332,31,41.87,97.45,103,44,676,52.08,630,47.3,1344,1243,101,bowled:6; caught:15; caught and bowled:1; lbw:2; run out:2; stumped:5
odi,40250,Fawad Alam,Fawad Alam,Pakistan,batsman,left,yes,pace,506,666,15,33.73,75.98,34,4,160,31.62,326,48.95,688,688,0,bowled:2; caught:10; caught and bowled:1; run out:2
odi,40250,Fawad Alam,Fawad Alam,Pakistan,batsman,left,yes,spin,381,526,8,47.62,72.43,21,2,96,25.2,260,49.43,528,524,4,bowled:3; caught:5
odi,1295902,Ghazi Ghori,Muhammad Ghazi Ghori,Pakistan,batsman,right,yes,pace,53,65,2,26.5,81.54,7,1,34,64.15,39,60.0,65,65,0,bowled:1; lbw:1
odi,1295902,Ghazi Ghori,Muhammad Ghazi Ghori,Pakistan,batsman,right,yes,spin,86,127,2,43.0,67.72,9,0,36,41.86,72,56.69,127,124,3,bowled:2
odi,1160970,Haider Ali,Haider Ali,Pakistan,batsman,left,yes,pace,10,46,2,5.0,21.74,1,0,4,40.0,39,84.78,47,47,0,caught:2
odi,1160970,Haider Ali,Haider Ali,Pakistan,batsman,left,yes,spin,11,30,1,11.0,36.67,0,0,0,0.0,21,70.0,30,30,0,lbw:1
odi,1161606,Haris Rauf,Haris Rauf,Pakistan,bowler,right,yes,pace,77,83,7,11.0,92.77,5,6,56,72.73,51,61.45,85,84,1,bowled:1; caught:5; run out:1
odi,1161606,Haris Rauf,Haris Rauf,Pakistan,bowler,right,yes,spin,27,57,6,4.5,47.37,1,3,22,81.48,49,85.96,57,57,0,bowled:1; caught:3; lbw:1; stumped:1
odi,318788,Haris Sohail,Haris Sohail,Pakistan,batsman,left,yes,pace,999,1051,21,47.57,95.05,106,15,514,51.45,520,49.48,1089,1089,0,bowled:1; caught:18; caught and bowled:1; run out:1
odi,318788,Haris Sohail,Haris Sohail,Pakistan,batsman,left,yes,spin,685,883,10,68.5,77.58,28,13,190,27.74,393,44.51,891,868,23,bowled:1; caught:8; lbw:1
odi,681305,Hasan Ali,Hasan Ali,Pakistan,bowler,right,yes,pace,232,232,22,10.55,100.0,19,10,136,58.62,123,53.02,237,225,12,bowled:1; caught:19; lbw:1; run out:1
odi,681305,Hasan Ali,Hasan Ali,Pakistan,bowler,right,yes,spin,145,93,5,29.0,155.91,9,13,114,78.62,43,46.24,96,94,2,bowled:2; caught:2; stumped:1
odi,1398125,Hasan Nawaz,Hasan Nawaz,Pakistan,batsman,right,yes,pace,70,58,0,,120.69,5,3,38,54.29,24,41.38,65,24,41,
odi,1398125,Hasan Nawaz,Hasan Nawaz,Pakistan,batsman,right,yes,spin,43,67,2,21.5,64.18,0,3,18,41.86,41,61.19,67,67,0,stumped:2
odi,1171127,Haseebullah Khan,Haseebullah Khan,Pakistan,batsman,left,yes,pace,0,2,0,,0.0,0,0,0,,2,100.0,2,0,2,
odi,1171127,Haseebullah Khan,Haseebullah Khan,Pakistan,batsman,left,yes,spin,0,12,2,0.0,0.0,0,0,0,,12,100.0,12,12,0,bowled:1; caught:1
odi,628240,Hussain Talat,Mohammad Hussain Talat,Pakistan,batsman,left,yes,pace,106,124,1,106.0,85.48,8,1,38,35.85,54,43.55,135,81,54,caught:1
odi,628240,Hussain Talat,Mohammad Hussain Talat,Pakistan,batsman,left,yes,spin,118,153,7,16.86,77.12,11,1,50,42.37,81,52.94,155,131,24,bowled:2; caught:1; caught and bowled:1; lbw:2; stumped:1
odi,480603,Iftikhar Ahmed,Iftikhar Ahmed,Pakistan,all-rounder,right,yes,pace,327,256,8,40.88,127.73,29,15,206,63.0,104,40.62,269,256,13,bowled:1; caught:7
odi,480603,Iftikhar Ahmed,Iftikhar Ahmed,Pakistan,all-rounder,right,yes,spin,200,228,6,33.33,87.72,18,1,78,39.0,100,43.86,228,220,8,bowled:1; caught:3; caught and bowled:1; lbw:1
odi,568276,Imam-ul-Haq,Imam-ul-Haq,Pakistan,batsman,left,yes,pace,1928,2378,37,52.11,81.08,190,14,844,43.78,1278,53.74,2466,2385,81,bowled:5; caught:26; hit wicket:1; lbw:4; run out:1
odi,568276,Imam-ul-Haq,Imam-ul-Haq,Pakistan,batsman,left,yes,spin,916,1032,22,41.64,88.76,45,15,270,29.48,418,40.5,1047,972,75,bowled:2; caught:8; caught and bowled:3; lbw:5; run out:3; stumped:1
odi,1402359,Jahandad Khan,Jahandad Khan,Pakistan,bowler,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1402359,Jahandad Khan,Jahandad Khan,Pakistan,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,623636,Kamran Ghulam,Kamran Ghulam,Pakistan,batsman,right,yes,pace,108,103,3,36.0,104.85,11,3,62,57.41,49,47.57,104,97,7,caught:3
odi,623636,Kamran Ghulam,Kamran Ghulam,Pakistan,batsman,right,yes,spin,78,77,3,26.0,101.3,5,5,50,64.1,41,53.25,77,77,0,caught:2; run out:1
odi,1282247,Kashif Ali,Kashif Ali,Pakistan,bowler,,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1282247,Kashif Ali,Kashif Ali,Pakistan,bowler,,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1329699,Khawaja Nafay,Khawaja Muhammad Nafay,Pakistan,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,1329699,Khawaja Nafay,Khawaja Muhammad Nafay,Pakistan,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,716733,Khushdil Shah,Khushdil Shah,Pakistan,all-rounder,left,yes,pace,186,147,6,31.0,126.53,17,8,116,62.37,61,41.5,150,150,0,bowled:2; caught:4
odi,716733,Khushdil Shah,Khushdil Shah,Pakistan,all-rounder,left,yes,spin,129,175,4,32.25,73.71,6,2,36,27.91,86,49.14,178,178,0,bowled:1; caught:2; stumped:1
odi,1244154,Maaz Sadaqat,Maaz Sadaqat,Pakistan,all-rounder,left,yes,pace,110,93,3,36.67,118.28,11,6,80,72.73,55,59.14,96,91,5,bowled:1; caught:2
odi,1244154,Maaz Sadaqat,Maaz Sadaqat,Pakistan,all-rounder,left,yes,spin,24,26,3,8.0,92.31,4,0,16,66.67,15,57.69,26,14,12,caught:2; lbw:1
odi,556684,Mir Hamza,Mir Hamza,Pakistan,bowler,left,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,556684,Mir Hamza,Mir Hamza,Pakistan,bowler,left,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,652507,Mirza Baig,Mirza Baig,Pakistan,batsman,,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,652507,Mirza Baig,Mirza Baig,Pakistan,batsman,,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,389666,Mohammad Abbas,Mohammad Abbas,Pakistan,bowler,right,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,389666,Mohammad Abbas,Mohammad Abbas,Pakistan,bowler,right,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
odi,343069,Mohammad Ali,Mohammad Ali,Pakistan,bowler,,yes,pace,0,0,0,,,0,0,0,,0,,0,0,0,
odi,343069,Mohammad Ali,Mohammad Ali,Pakistan,bowler,,yes,spin,0,0,0,,,0,0,0,,0,,0,0,0,
