reason,name,deliveryCount
batter_not_in_player_json_output_list,Seri Chang,56
batter_not_in_player_json_output_list,AC Brodin,56
batter_not_in_player_json_output_list,SD Valjalo,56
batter_not_in_player_json_output_list,Sohail Ahmad,56
batter_not_in_player_json_output_list,Irfan Sarfraz,56
batter_not_in_player_json_output_list,J Baguma,56
batter_not_in_player_json_output_list,VN Veetil,56
batter_not_in_player_json_output_list,AD Algar,56
batter_not_in_player_json_output_list,Hor Siv na,56
batter_not_in_player_json_output_list,EC Muller,56
batter_not_in_player_json_output_list,A Adekunle,56
batter_not_in_player_json_output_list,Imran Ahmed Kaneez,56
batter_not_in_player_json_output_list,Asma Shifa,56
batter_not_in_player_json_output_list,C Ostergaard,56
batter_not_in_player_json_output_list,Mohamed Shiyam,56
batter_not_in_player_json_output_list,A Mossop,56
batter_not_in_player_json_output_list,P Pratt,56
batter_not_in_player_json_output_list,J Abwom,56
batter_not_in_player_json_output_list,Lujaina,56
batter_not_in_player_json_output_list,TV Badri Narayanan,56
batter_not_in_player_json_output_list,VRV Singh,55
batter_not_in_player_json_output_list,Mushtaq Ahmed,55
batter_not_in_player_json_output_list,S Kalavitigoda,55
batter_not_in_player_json_output_list,Z Groenewald,55
batter_not_in_player_json_output_list,AR Pitcher,55
batter_not_in_player_json_output_list,Zain Abbas,55
batter_not_in_player_json_output_list,O Kirsten,55
batter_not_in_player_json_output_list,B Gaanamong,55
batter_not_in_player_json_output_list,MP Enright,55
bowler_not_in_metadata_or_player_json,Haroon Arshad,55
batter_not_in_player_json_output_list,GC Galanis,55
batter_not_in_player_json_output_list,Asad Mahmood,55
batter_not_in_player_json_output_list,TG Thamae,55
batter_not_in_player_json_output_list,E Haven,55
batter_not_in_player_json_output_list,Z Burgess,55
batter_not_in_player_json_output_list,Mah Noor Amir,55
batter_not_in_player_json_output_list,D Bhaskara,55
batter_not_in_player_json_output_list,P Magafas,55
batter_not_in_player_json_output_list,Manoj Adhikari,55
batter_not_in_player_json_output_list,Mustapha Suwareh,55
batter_not_in_player_json_output_list,P Chin,55
batter_not_in_player_json_output_list,I Mugisha,55
batter_not_in_player_json_output_list,P Maruariki,55
batter_not_in_player_json_output_list,WSLK Narayana,55
batter_not_in_player_json_output_list,Sajid Khan Afridi,55
batter_not_in_player_json_output_list,V Rathinasamy,55
batter_not_in_player_json_output_list,MJM Kavana,55
batter_not_in_player_json_output_list,S Gantulga,55
batter_not_in_player_json_output_list,R Poojary,55
batter_not_in_player_json_output_list,P Baghel,55
batter_not_in_player_json_output_list,E Konasova,55
batter_not_in_player_json_output_list,Aishani Kishore,55
batter_not_in_player_json_output_list,Irfan Safi,55
batter_not_in_player_json_output_list,Ibrahim Kpaka,55
batter_not_in_player_json_output_list,A Awasthi,55
batter_not_in_player_json_output_list,Shujaat Rasool,55
batter_not_in_player_json_output_list,P Munsanda,55
batter_not_in_player_json_output_list,DB Lakhani,55
batter_not_in_player_json_output_list,Kaif Jamadar,55
batter_not_in_player_json_output_list,LK Hamilton,54
bowler_missing_pace_spin_type,HMCM Bandara,54
batter_not_in_player_json_output_list,RR Beaton,54
batter_not_in_player_json_output_list,Faisal Hossain,54
batter_not_in_player_json_output_list,Haseeb Amjad,54
batter_not_in_player_json_output_list,R Kanai,54
batter_not_in_player_json_output_list,Baljit Singh,54
batter_not_in_player_json_output_list,RV Hawkins,54
batter_not_in_player_json_output_list,Yasir Mehmood,54
batter_not_in_player_json_output_list,Zahid Khan,54
batter_not_in_player_json_output_list,S Williams,54
batter_not_in_player_json_output_list,Ruba Rashid,54
batter_not_in_player_json_output_list,Mohammed Jimia,54
batter_not_in_player_json_output_list,G Fatouros,54
batter_not_in_player_json_output_list,M Kandanala,54
batter_not_in_player_json_output_list,Gagandeep Singh,54
batter_not_in_player_json_output_list,S Samuels,54
batter_not_in_player_json_output_list,RR Saun,54
batter_not_in_player_json_output_list,QF Djakaridja,54
batter_not_in_player_json_output_list,MCR Mohedano,54
batter_not_in_player_json_output_list,H Sawanneh,54
batter_not_in_player_json_output_list,PUKK Arachchige,54
batter_not_in_player_json_output_list,M Bhatia,54
batter_not_in_player_json_output_list,RL D'Souza,54
batter_not_in_player_json_output_list,Irfan Ringku,54
batter_not_in_player_json_output_list,Maheen Aamir,54
batter_not_in_player_json_output_list,U Thimashini,53
batter_not_in_player_json_output_list,Ansh Tandon,53
batter_not_in_player_json_output_list,S Hector,53
batter_not_in_player_json_output_list,GA Rogers,53
batter_not_in_player_json_output_list,PJ te Beest,53
batter_not_in_player_json_output_list,Saqib Ali,53
batter_not_in_player_json_output_list,SP de Alwis,53
batter_not_in_player_json_output_list,Rehman Abdul,53
batter_not_in_player_json_output_list,S Walaza,53
batter_not_in_player_json_output_list,I Master,53
batter_not_in_player_json_output_list,Muhammad Murad,53
batter_not_in_player_json_output_list,CR Richards,53
batter_not_in_player_json_output_list,V Jayant,53
batter_not_in_player_json_output_list,Zain Asif,53
batter_not_in_player_json_output_list,Wang Liuyang,53
batter_not_in_player_json_output_list,Ma Qiancheng,53
batter_not_in_player_json_output_list,AK Gonerara,53
batter_not_in_player_json_output_list,RV Viraj,53
batter_not_in_player_json_output_list,Taj Nehar,53
batter_not_in_player_json_output_list,Jagrat Dubey,53
batter_not_in_player_json_output_list,Nazatul Hidayah Husna,53
batter_not_in_player_json_output_list,E Richard,53
batter_not_in_player_json_output_list,Nirmaljit Singh,53
batter_not_in_player_json_output_list,NJ Shaw,52
batter_not_in_player_json_output_list,SR Thadani,52
batter_not_in_player_json_output_list,A Munisar,52
batter_not_in_player_json_output_list,BL Kotze,52
batter_not_in_player_json_output_list,R Endo,52
batter_not_in_player_json_output_list,LS Mulivai,52
batter_not_in_player_json_output_list,A Kanada,52
batter_not_in_player_json_output_list,JWN Moses,52
batter_not_in_player_json_output_list,J Kgang,52
batter_not_in_player_json_output_list,M Sarenac,52
batter_not_in_player_json_output_list,YYM Jakda,52
batter_not_in_player_json_output_list,P Malav,52
batter_not_in_player_json_output_list,J George,52
batter_not_in_player_json_output_list,P Kaveao,52
batter_not_in_player_json_output_list,K Mataora,52
batter_not_in_player_json_output_list,Rameez Khan,52
batter_not_in_player_json_output_list,Arsalan Arif,52
batter_not_in_player_json_output_list,ASH Parsons,52
batter_not_in_player_json_output_list,CJ Stamp,52
batter_not_in_player_json_output_list,DJ Hall,52
batter_not_in_player_json_output_list,SE Rowe,52
batter_not_in_player_json_output_list,SG Borthwick,51
batter_not_in_player_json_output_list,JL Aras,51
batter_not_in_player_json_output_list,EL Arlott,51
batter_not_in_player_json_output_list,IPP Batuwitarachchi,51
batter_not_in_player_json_output_list,Najeeb Amar,51
batter_not_in_player_json_output_list,MA Suji,51
batter_not_in_player_json_output_list,Nary Thapa,51
batter_not_in_player_json_output_list,MV Fare,51
batter_not_in_player_json_output_list,Sinae Kim,51
batter_not_in_player_json_output_list,Sajid Cheema,51
batter_not_in_player_json_output_list,H Ssenyondo,51
batter_not_in_player_json_output_list,NN Banner,51
batter_not_in_player_json_output_list,JD Newton,51
batter_not_in_player_json_output_list,Sathya Narayanan,51
batter_not_in_player_json_output_list,M Marin,51
batter_not_in_player_json_output_list,TH Semau,51
batter_not_in_player_json_output_list,JKC Ahir,51
batter_not_in_player_json_output_list,M Ogawa,51
batter_not_in_player_json_output_list,H Simpson-Parker,51
batter_not_in_player_json_output_list,DG Weakley,51
batter_not_in_player_json_output_list,DPS Tyagi,51
batter_not_in_player_json_output_list,OP Eguakun,51
batter_not_in_player_json_output_list,L Bigula,51
batter_not_in_player_json_output_list,H Nguyen,51
batter_not_in_player_json_output_list,DAM Louis,51
batter_not_in_player_json_output_list,Ihsanullah Wafa,51
batter_not_in_player_json_output_list,L Moore,51
batter_not_in_player_json_output_list,MBT Montero,51
batter_not_in_player_json_output_list,B Botcha,51
batter_not_in_player_json_output_list,DJ Pattinson,50
batter_not_in_player_json_output_list,JB Reva,50
batter_not_in_player_json_output_list,MGMCP Gunawardene,50
batter_not_in_player_json_output_list,M Yousaf,50
batter_not_in_player_json_output_list,Ahmed Wardak,50
batter_not_in_player_json_output_list,Eri Iko,50
batter_not_in_player_json_output_list,MS Beresford,50
batter_not_in_player_json_output_list,Yousef Shadzehisarjou,50
batter_not_in_player_json_output_list,H Srinivasan,50
batter_not_in_player_json_output_list,MO Kain,50
batter_not_in_player_json_output_list,ML Kostic,50
batter_not_in_player_json_output_list,L Moises,50
batter_not_in_player_json_output_list,Damini Ramesh,50
batter_not_in_player_json_output_list,Waleed Rana,50
batter_not_in_player_json_output_list,Z Makadji,50
batter_not_in_player_json_output_list,NA Karnik,50
bowler_not_in_metadata_or_player_json,C Rububagumya,50
batter_not_in_player_json_output_list,Muhammad Burhan,50
batter_not_in_player_json_output_list,DAL Paramitha,50
batter_not_in_player_json_output_list,M Mariyappan,50
batter_not_in_player_json_output_list,ZL Thoon,50
batter_not_in_player_json_output_list,AK Roger,50
batter_not_in_player_json_output_list,JDA Richardson,50
batter_not_in_player_json_output_list,R Baruah,50
batter_not_in_player_json_output_list,Rupesh Singh,50
batter_not_in_player_json_output_list,Faisal Safi,50
batter_not_in_player_json_output_list,R Ramadhasyena,50
batter_not_in_player_json_output_list,S Dhakal,49
batter_not_in_player_json_output_list,SR Patil,49
batter_not_in_player_json_output_list,PD Macchi,49
batter_not_in_player_json_output_list,Zahid Ali,49
batter_not_in_player_json_output_list,H Osinde,49
batter_not_in_player_json_output_list,IKO Aboagye,49
batter_not_in_player_json_output_list,Mohammad Ghazanfar,49
batter_not_in_player_json_output_list,V Pasupathy,49
batter_not_in_player_json_output_list,Amjad Mahboob,49
batter_not_in_player_json_output_list,Mamoon Latif,49
batter_not_in_player_json_output_list,M Alugunoolla,49
batter_not_in_player_json_output_list,TJE Chiracheque,49
batter_not_in_player_json_output_list,Noorkhan Ahmedi,49
batter_not_in_player_json_output_list,Simrah Mirza,49
batter_not_in_player_json_output_list,M Ribeiro,49
batter_not_in_player_json_output_list,J Grzinic,49
batter_not_in_player_json_output_list,JD Baker,49
batter_not_in_player_json_output_list,C Webster,49
batter_not_in_player_json_output_list,LM Gwebu,49
batter_not_in_player_json_output_list,M Smith,49
batter_not_in_player_json_output_list,N Thekiso,49
batter_not_in_player_json_output_list,Rithika Sriram,49
batter_not_in_player_json_output_list,CU Jayasinghe,49
batter_not_in_player_json_output_list,Faizan Asif,49
bowler_not_in_metadata_or_player_json,RP Singh,48
batter_not_in_player_json_output_list,F Walters,48
batter_not_in_player_json_output_list,M Joshi,48
batter_not_in_player_json_output_list,A Bohara,48
batter_not_in_player_json_output_list,I van der Woning,48
batter_not_in_player_json_output_list,CJ Smith,48
batter_not_in_player_json_output_list,J Patraj,48
batter_not_in_player_json_output_list,CP Jack,48
batter_not_in_player_json_output_list,Y van der Westhuizen,48
batter_not_in_player_json_output_list,S Ateak,48
batter_not_in_player_json_output_list,AS Wright,48
batter_not_in_player_json_output_list,Atif Mehmood,48
batter_not_in_player_json_output_list,A Djorovic,48
batter_not_in_player_json_output_list,C Chete,48
batter_not_in_player_json_output_list,LA Simango,48
batter_not_in_player_json_output_list,TAW Patterson,48
batter_not_in_player_json_output_list,Zay Hua Tan,48
batter_not_in_player_json_output_list,E Kuyumcu,48
batter_not_in_player_json_output_list,MC Alex,48
batter_not_in_player_json_output_list,DK Dahyabhai Ahir,48
batter_not_in_player_json_output_list,V Kai,48
batter_not_in_player_json_output_list,RA Tappin,48
batter_not_in_player_json_output_list,JY Masaya,48
batter_not_in_player_json_output_list,JM Polarouthu,48
batter_not_in_player_json_output_list,M Trejbalova,48
batter_not_in_player_json_output_list,Madhawa Basnayaka,48
batter_not_in_player_json_output_list,Kamrul Hasan,48
batter_not_in_player_json_output_list,Rejaul Karim,48
batter_not_in_player_json_output_list,P Dimri,47
batter_not_in_player_json_output_list,Sajedul Islam,47
batter_not_in_player_json_output_list,LC Boylan,47
batter_not_in_player_json_output_list,MA Aponso,47
batter_not_in_player_json_output_list,Ali Khan,47
batter_not_in_player_json_output_list,C Raack,47
batter_not_in_player_json_output_list,NM Sheikh,47
batter_not_in_player_json_output_list,KAD Hurdle,47
batter_not_in_player_json_output_list,S Thuraisingam,47
batter_not_in_player_json_output_list,SJ Massiah,47
batter_not_in_player_json_output_list,S Hussein,47
batter_not_in_player_json_output_list,Iqra Ishaq,47
batter_not_in_player_json_output_list,A Tagilala,47
batter_not_in_player_json_output_list,FLV Pula,47
batter_not_in_player_json_output_list,KML Nonu,47
batter_not_in_player_json_output_list,A Sarma,47
batter_not_in_player_json_output_list,B Khumalo,47
batter_not_in_player_json_output_list,S Khadka,47
batter_not_in_player_json_output_list,L Karlsson,47
batter_not_in_player_json_output_list,A Karmacharya,47
batter_not_in_player_json_output_list,JT Pooranakaran,47
batter_not_in_player_json_output_list,R Francis,47
batter_not_in_player_json_output_list,AM Patel,47
batter_not_in_player_json_output_list,H Okcu,47
batter_not_in_player_json_output_list,H Hajnic,47
batter_not_in_player_json_output_list,S Brunsgaard,47
batter_not_in_player_json_output_list,LSP Siriwardene,47
batter_not_in_player_json_output_list,P Agrawal,47
batter_not_in_player_json_output_list,R Chaudhary,47
batter_not_in_player_json_output_list,O Sam Arthur,47
batter_not_in_player_json_output_list,Aashita Gupta,47
batter_not_in_player_json_output_list,Walid Sahibzada,47
batter_not_in_player_json_output_list,Malyun Hassan,47
batter_not_in_player_json_output_list,R Limbu,47
batter_not_in_player_json_output_list,KAC Wong,47
batter_not_in_player_json_output_list,Thilina Silva,47
batter_not_in_player_json_output_list,L Grace,47
batter_not_in_player_json_output_list,Rafatullah Mohmand,47
batter_not_in_player_json_output_list,JM Holland,46
batter_not_in_player_json_output_list,J Hayes,46
batter_not_in_player_json_output_list,HDRS Silva,46
batter_not_in_player_json_output_list,IECM Wong,46
batter_not_in_player_json_output_list,R Oa,46
batter_not_in_player_json_output_list,N D'souza,46
batter_not_in_player_json_output_list,JM Davies,46
batter_not_in_player_json_output_list,KR Ebanks,46
batter_not_in_player_json_output_list,FA Klokker,46
bowler_not_in_metadata_or_player_json,Akif Raja,46
batter_not_in_player_json_output_list,T Kale,46
batter_not_in_player_json_output_list,Amna Khan,46
batter_not_in_player_json_output_list,CJPF Kalugamage,46
batter_not_in_player_json_output_list,KM Venkataswamy,46
batter_not_in_player_json_output_list,L Ward,46
batter_not_in_player_json_output_list,E Jabarkhel,46
batter_not_in_player_json_output_list,D Robson,46
batter_not_in_player_json_output_list,Florencia Martinez,46
batter_not_in_player_json_output_list,K Kato-Stafford,46
batter_not_in_player_json_output_list,Abdur Rahman Sudais,46
batter_not_in_player_json_output_list,S Hassall,46
batter_not_in_player_json_output_list,Fazil Muhammad,46
batter_not_in_player_json_output_list,S Ozkunduz,46
batter_not_in_player_json_output_list,A Lumbe,46
batter_not_in_player_json_output_list,L Martin,46
batter_not_in_player_json_output_list,A Razmilic,46
batter_not_in_player_json_output_list,GY Tomar,46
batter_not_in_player_json_output_list,B van Zyl,46
batter_not_in_player_json_output_list,L McCarthy,45
batter_not_in_player_json_output_list,J Smit,45
batter_not_in_player_json_output_list,GA Manou,45
batter_not_in_player_json_output_list,AK Peters,45
batter_not_in_player_json_output_list,KOK Williams,45
batter_not_in_player_json_output_list,RM van Oosterom,45
batter_not_in_player_json_output_list,DES Maxwell,45
batter_not_in_player_json_output_list,JO Ngoche,45
batter_not_in_player_json_output_list,NA Statham,45
batter_not_in_player_json_output_list,Sikander Zulfiqar,45
batter_not_in_player_json_output_list,ACF Stokes,45
batter_not_in_player_json_output_list,MG Hunter,45
batter_not_in_player_json_output_list,O Omonkhobio,45
batter_not_in_player_json_output_list,Jubaid Ahamed,45
batter_not_in_player_json_output_list,E Ernest,45
batter_not_in_player_json_output_list,JC Darji,45
batter_not_in_player_json_output_list,ZR Jaboneke,45
batter_not_in_player_json_output_list,Asif Iqbal,45
batter_not_in_player_json_output_list,RM Koda,45
batter_not_in_player_json_output_list,B Isaac,45
batter_not_in_player_json_output_list,NH Ekanayake,45
batter_not_in_player_json_output_list,B Kgosiemang,45
batter_not_in_player_json_output_list,JS Henriksen,45
batter_not_in_player_json_output_list,KS Kasse,45
batter_not_in_player_json_output_list,Akif Raja,45
batter_not_in_player_json_output_list,A Chaudhary,45
bowler_not_in_metadata_or_player_json,S Gill,45
batter_not_in_player_json_output_list,RK Singh,45
batter_not_in_player_json_output_list,Jonte Smith,45
batter_not_in_player_json_output_list,T Thorpe,45
batter_not_in_player_json_output_list,K Kapadia,45
batter_not_in_player_json_output_list,M Saastamoinen,45
batter_not_in_player_json_output_list,Ashish Bam,45
batter_not_in_player_json_output_list,Ashmal Hashmi,45
batter_not_in_player_json_output_list,S Kochar,45
batter_not_in_player_json_output_list,D Ebersohn,45
batter_not_in_player_json_output_list,Dilini Ishara,45
batter_not_in_player_json_output_list,Zahidullah Kamal,45
batter_not_in_player_json_output_list,Zeeshan Siddiqui,45
batter_not_in_player_json_output_list,B Casson,44
batter_not_in_player_json_output_list,JJC Lawson,44
batter_not_in_player_json_output_list,RL Johnson,44
batter_not_in_player_json_output_list,C Floyd,44
batter_not_in_player_json_output_list,JT Brassell,44
batter_not_in_player_json_output_list,JJ Davidson,44
batter_not_in_player_json_output_list,NK Crafton,44
batter_not_in_player_json_output_list,Hasnain Ul Wahab,44
batter_not_in_player_json_output_list,C Mutasa,44
batter_not_in_player_json_output_list,Dolar Mahmud,44
batter_not_in_player_json_output_list,Munir Dar,44
batter_not_in_player_json_output_list,Sumaiya Siddiqi,44
batter_not_in_player_json_output_list,N Ifill,44
batter_not_in_player_json_output_list,RV Scholes,44
batter_not_in_player_json_output_list,A Cossa,44
batter_not_in_player_json_output_list,A Kitayama,44
batter_not_in_player_json_output_list,Gayan Munaweera,44
batter_not_in_player_json_output_list,V Jagannivasan,44
batter_not_in_player_json_output_list,TW Samuels,44
batter_not_in_player_json_output_list,A Prince,44
batter_not_in_player_json_output_list,JL Tutty,44
batter_not_in_player_json_output_list,G Morales,44
batter_not_in_player_json_output_list,Khandubhai Ahir,44
batter_not_in_player_json_output_list,AK Yadav,44
batter_not_in_player_json_output_list,MV Lehmann,44
batter_not_in_player_json_output_list,I Majdancic,44
batter_not_in_player_json_output_list,K Thagunna,44
batter_not_in_player_json_output_list,EL Kirkman,44
batter_not_in_player_json_output_list,J Wilson,44
batter_not_in_player_json_output_list,N Kuruppu,44
batter_not_in_player_json_output_list,Edward Fleming,44
batter_not_in_player_json_output_list,M Ndipo,44
batter_not_in_player_json_output_list,MT Chinouya,43
batter_not_in_player_json_output_list,A Neill,43
batter_not_in_player_json_output_list,FR Davies,43
batter_not_in_player_json_output_list,K Kavindi,43
batter_not_in_player_json_output_list,S Jyoti,43
batter_not_in_player_json_output_list,WD Balaji Rao,43
batter_not_in_player_json_output_list,K Whatham,43
batter_not_in_player_json_output_list,S Saengsakaorat,43
batter_not_in_player_json_output_list,S Ramautar,43
batter_not_in_player_json_output_list,M Patel,43
batter_not_in_player_json_output_list,Hayatullah Niazi,43
batter_not_in_player_json_output_list,Iqbal Hussain,43
batter_not_in_player_json_output_list,OR Willis,43
bowler_missing_pace_spin_type,EJB Miles,43
batter_not_in_player_json_output_list,Hamed Khan,43
batter_not_in_player_json_output_list,J Marples,43
batter_not_in_player_json_output_list,SR Rocket,43
batter_not_in_player_json_output_list,Omar Hussain,43
batter_not_in_player_json_output_list,T Chopra,43
batter_not_in_player_json_output_list,S Kollery,43
batter_not_in_player_json_output_list,S Navaratne,43
batter_not_in_player_json_output_list,A Langham,43
batter_not_in_player_json_output_list,Rashidatu Salia,43
batter_not_in_player_json_output_list,Rabia Sahan,43
batter_not_in_player_json_output_list,Vishil Patel,43
batter_not_in_player_json_output_list,Ben Jones,43
batter_not_in_player_json_output_list,L Chilia,43
batter_not_in_player_json_output_list,F Mutua,43
batter_not_in_player_json_output_list,R Theruvath,43
batter_not_in_player_json_output_list,Mounica Chowdary,43
batter_not_in_player_json_output_list,ZM Hamisi,43
batter_not_in_player_json_output_list,NT Gireesh,43
batter_not_in_player_json_output_list,F Cagnewa,43
batter_not_in_player_json_output_list,N Mamba,43
batter_not_in_player_json_output_list,J Newland,43
batter_not_in_player_json_output_list,V Atanasova,43
batter_not_in_player_json_output_list,Zeel Patel,43
bowler_not_in_metadata_or_player_json,Jaskaran Singh,43
batter_not_in_player_json_output_list,J Perry,43
batter_not_in_player_json_output_list,OGT Gould,43
batter_not_in_player_json_output_list,SP Gauchan,43
batter_not_in_player_json_output_list,GC Tonge,42
batter_not_in_player_json_output_list,PKD Chase,42
bowler_missing_pace_spin_type,SJ Cameron,42
batter_not_in_player_json_output_list,KS Airee,42
batter_not_in_player_json_output_list,G Bloemen,42
batter_not_in_player_json_output_list,J Kariko,42
batter_not_in_player_json_output_list,Usman Rafiq,42
batter_not_in_player_json_output_list,N Shree Charani,42
batter_not_in_player_json_output_list,J Grewcock,42
batter_not_in_player_json_output_list,KED Carroll,42
batter_not_in_player_json_output_list,Sania Khan,42
batter_not_in_player_json_output_list,Reehana Khan,42
batter_not_in_player_json_output_list,Zheng Lili,42
batter_not_in_player_json_output_list,Aminul Islam,42
batter_not_in_player_json_output_list,W Uisuk,42
batter_not_in_player_json_output_list,O Keitsemang,42
batter_not_in_player_json_output_list,P Vekaria,42
batter_not_in_player_json_output_list,Ghulam Ahmadi,42
batter_not_in_player_json_output_list,D Dlamini,42
batter_not_in_player_json_output_list,Shehzad Patel,42
batter_not_in_player_json_output_list,S Channa,42
batter_not_in_player_json_output_list,A Meyenborg,42
batter_not_in_player_json_output_list,Azeem Nazir,42
batter_not_in_player_json_output_list,V Hampihallikar,42
batter_not_in_player_json_output_list,P Khari,42
batter_not_in_player_json_output_list,Xie Kunkun,42
batter_not_in_player_json_output_list,K Ghalley,42
batter_not_in_player_json_output_list,Kashif Abbas,42
batter_not_in_player_json_output_list,JM Iradukunda,42
batter_not_in_player_json_output_list,Mia Arda,42
batter_not_in_player_json_output_list,S Kizito,42
batter_not_in_player_json_output_list,K Mohanoe,42
batter_not_in_player_json_output_list,SA Nono,42
batter_not_in_player_json_output_list,Muhammad Zafar Khan,42
batter_not_in_player_json_output_list,J Gallimore,42
batter_not_in_player_json_output_list,Sobu George,42
batter_not_in_player_json_output_list,R Overman,42
batter_not_in_player_json_output_list,C Shivakumar,42
batter_not_in_player_json_output_list,KN Gabhane,42
batter_not_in_player_json_output_list,T Saville,42
batter_not_in_player_json_output_list,T Sandaruwan,42
batter_not_in_player_json_output_list,Rumaisa Jawad Nasir,42
batter_not_in_player_json_output_list,Abraar Khan,42
batter_not_in_player_json_output_list,R Chanda,42
batter_not_in_player_json_output_list,RMR Brathwaite,42
batter_not_in_player_json_output_list,Zoe Isabela Wong,42
batter_not_in_player_json_output_list,Nazmul Islam,41
batter_not_in_player_json_output_list,ME Sanuth,41
batter_not_in_player_json_output_list,MBS Jonkman,41
batter_not_in_player_json_output_list,HM Tiffen,41
bowler_not_in_metadata_or_player_json,MD Bates,41
batter_not_in_player_json_output_list,J Dunn,41
batter_not_in_player_json_output_list,NA Maiolo,41
batter_not_in_player_json_output_list,MJ Ross,41
batter_not_in_player_json_output_list,M Short,41
batter_not_in_player_json_output_list,M Fontaine,41
batter_not_in_player_json_output_list,Saran Aslam,41
batter_not_in_player_json_output_list,E Kahamker,41
batter_not_in_player_json_output_list,Saud Munir,41
batter_not_in_player_json_output_list,C Bayraktar,41
batter_not_in_player_json_output_list,Ishtiaq Ahmad,41
batter_not_in_player_json_output_list,S Malwatta,41
batter_not_in_player_json_output_list,U Chetry,41
batter_not_in_player_json_output_list,V Volfova,41
batter_not_in_player_json_output_list,P Senjug,41
batter_not_in_player_json_output_list,IL Parks,41
batter_not_in_player_json_output_list,T Salcedo,41
batter_not_in_player_json_output_list,K Sequiera,41
batter_not_in_player_json_output_list,P Choudhary,41
batter_not_in_player_json_output_list,H Khuttan,41
batter_not_in_player_json_output_list,M Stolt,41
batter_not_in_player_json_output_list,LF Mavume,41
batter_not_in_player_json_output_list,Fatima Abbas,41
batter_not_in_player_json_output_list,SA Sathiya,41
batter_not_in_player_json_output_list,J Cutinho,41
batter_not_in_player_json_output_list,TGJ Gruijters,41
batter_not_in_player_json_output_list,ELC Flanagan,41
batter_not_in_player_json_output_list,Simandeep Singh,40
batter_not_in_player_json_output_list,Fariha Trisna,40
batter_not_in_player_json_output_list,S Dhamala,40
bowler_not_in_metadata_or_player_json,J Jarvis,40
batter_not_in_player_json_output_list,PM Inglis,40
batter_not_in_player_json_output_list,Khuzaima Tanveer,40
batter_not_in_player_json_output_list,D Prins,40
batter_not_in_player_json_output_list,Usman Waheed,40
batter_not_in_player_json_output_list,Ali Ivan,40
batter_not_in_player_json_output_list,Zoona Mariyam,40
batter_not_in_player_json_output_list,H Dhaliwal,40
batter_not_in_player_json_output_list,Imran Arif,40
batter_not_in_player_json_output_list,A Bose,40
batter_not_in_player_json_output_list,A Nathwani,40
batter_not_in_player_json_output_list,V Aritharan,40
batter_not_in_player_json_output_list,A Gasteratos,40
batter_not_in_player_json_output_list,B Maphosa,40
batter_not_in_player_json_output_list,D Teinaki,40
batter_not_in_player_json_output_list,TS Waqavakatoga,40
batter_not_in_player_json_output_list,C Udekwe,40
batter_not_in_player_json_output_list,Hon Sovannary,40
batter_not_in_player_json_output_list,S Iushchenko,40
batter_not_in_player_json_output_list,A Samildeen,40
batter_not_in_player_json_output_list,SAN Maypriani,40
batter_not_in_player_json_output_list,NW Sariani,40
batter_not_in_player_json_output_list,A Gunasekar,40
batter_not_in_player_json_output_list,A Joshi,40
batter_not_in_player_json_output_list,Smriti Anand,40
batter_not_in_player_json_output_list,G Oliveira,40
batter_not_in_player_json_output_list,A Tomar,40
batter_not_in_player_json_output_list,A Kuthalingham,40
batter_not_in_player_json_output_list,K Kisova,40
batter_not_in_player_json_output_list,J Edmiston,40
batter_not_in_player_json_output_list,A Thorpe,40
batter_not_in_player_json_output_list,Laiba Nasrullah,40
batter_not_in_player_json_output_list,Shahzeb Afridi,40
batter_not_in_player_json_output_list,Ajin Soman,40
batter_not_in_player_json_output_list,Nur Qaireen,40
batter_not_in_player_json_output_list,A Wellington,39
batter_not_in_player_json_output_list,L Cheatle,39
batter_not_in_player_json_output_list,RG Hart,39
batter_not_in_player_json_output_list,WF Stelling,39
batter_not_in_player_json_output_list,VB van Jaarsveld,39
bowler_missing_pace_spin_type,SHT Kandamby,39
batter_not_in_player_json_output_list,BO van Rooi,39
batter_not_in_player_json_output_list,TCB Fernando,39
batter_not_in_player_json_output_list,Faisal Athar,39
batter_not_in_player_json_output_list,CP Tremain,39
batter_not_in_player_json_output_list,Amir Mangal,39
batter_not_in_player_json_output_list,Zaheer Ibrahim,39
batter_not_in_player_json_output_list,LHB Harrington-Myers,39
batter_not_in_player_json_output_list,AL Stephen,39
batter_not_in_player_json_output_list,J Perman,39
batter_not_in_player_json_output_list,Hafsaa Abdhulla,39
batter_not_in_player_json_output_list,Ahsan Ali,39
batter_not_in_player_json_output_list,Ammad Uddin,39
batter_not_in_player_json_output_list,Pooja Kumari,39
batter_not_in_player_json_output_list,T Basile,39
batter_not_in_player_json_output_list,Sikder Billah,39
batter_not_in_player_json_output_list,Emaan Ejaz,39
batter_not_in_player_json_output_list,Raaz Mohammad,39
batter_not_in_player_json_output_list,J Pakhiaokajee,39
batter_not_in_player_json_output_list,MT Diaby,39
batter_not_in_player_json_output_list,T Tumursukh,39
batter_not_in_player_json_output_list,BA Viraliliu,39
batter_not_in_player_json_output_list,G Caisley,39
batter_not_in_player_json_output_list,OF Rios,39
batter_not_in_player_json_output_list,S Sarthak,39
batter_not_in_player_json_output_list,Zeeshan Goraya,39
batter_not_in_player_json_output_list,Mayank Nagayach,39
batter_not_in_player_json_output_list,Samarth Shetty,39
