cricsheetId,cricinfoId,name,country,bowlingType,bowlingHand,bowlingStyle,source,usablePaceSpin
5574750c,669855,Jofra Archer,England,pace,right,Right-arm fast,metadata_csv,yes
3fd16f55,8567,John Arnold,England,,right,Right-arm slow,metadata_csv,no
1d453790,10721,John Childs,England,,,,metadata_csv,no
c16b33fa,10870,John Crawley,England,pace,right,Right-arm medium,metadata_csv,yes
f11a47cc,11883,John Dewes,England,pace,right,Right-arm medium,metadata_csv,yes
49a04442,12490,John Edrich,England,pace,right,Right-arm medium,metadata_csv,yes
3d32289c,12514,John Emburey,England,spin,right,Right-arm offbreak,metadata_csv,yes
798053cf,12523,John Evans,England,pace,right,Right-arm medium-fast,metadata_csv,yes
b77542b7,13491,John Gunn,England,,,,metadata_csv,no
eb7153a0,14024,John Hampshire,England,spin,right,Legbreak,metadata_csv,yes
85f23142,14081,John Hartley,England,spin,right,Legbreak,metadata_csv,yes
c4420984,15468,John Jameson,England,,,,metadata_csv,no
97607576,15889,John King,England,pace,left,Left-arm medium,metadata_csv,yes
85c80e45,16260,John Lever,England,pace,left,Left-arm fast-medium,metadata_csv,yes
204e3952,17102,John Morris,England,pace,right,Right-arm medium,metadata_csv,yes
e545c8b0,17111,John Mortimore,England,spin,right,Right-arm offbreak,metadata_csv,yes
9b9aa5df,17130,John Murray,England,pace,right,Right-arm medium,metadata_csv,yes
2fbb29a8,18616,John Price,England,pace,right,Right-arm fast-medium,metadata_csv,yes
91bd2aef,20102,John Selby,England,pace,right,Right-arm medium,metadata_csv,yes
4adf7cc0,20124,John Sharpe,England,pace,right,Right-arm fast-medium,metadata_csv,yes
873408d8,20181,John Shuter,England,,,,metadata_csv,no
f05fe9b1,21440,John Simpson,England,,,,metadata_csv,no
e3ffb7e5,20282,John Snow,England,pace,right,Right-arm fast-medium,metadata_csv,yes
c01ad712,20359,John Stephenson,England,pace,right,Right-arm medium,metadata_csv,yes
cdd875d9,1261866,John Turner,England,pace,right,Right-arm fast-medium,metadata_csv,yes
85391845,22319,John Warr,England,pace,right,Right-arm fast-medium,metadata_csv,yes
e4b6f70d,10745,Johnnie Clay,England,spin,right,Right-arm offbreak,metadata_csv,yes
ce837109,9223,Johnny Briggs,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
fd8e4c4e,11927,Johnny Douglas,England,pace,right,Right-arm fast-medium,metadata_csv,yes
7b418d14,22288,Johnny Wardle,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
85ceb777,8501,Jonathan Agnew,England,pace,right,Right-arm fast,metadata_csv,yes
ac7fa28f,47623,Jonathan Trott,England,pace,right,Right-arm medium,metadata_csv,yes
abb83e27,297433,Jonny Bairstow,England,pace,right,Right-arm medium,metadata_csv,yes
ff154ecd,1112537,Jordan Cox,England,,,,metadata_csv,no
99b75528,308967,Jos Buttler,England,,,,metadata_csv,no
e96d15a7,22189,Joseph Vine,England,spin,right,Legbreak,metadata_csv,yes
1cc0a83d,1330163,Josh Hull,England,pace,left,Left-arm fast-medium,metadata_csv,yes
1f1b4c89,857975,Josh Tongue,England,pace,right,Right-arm fast-medium,metadata_csv,yes
f4a36be4,19331,KS Ranjitsinhji,England,,,,metadata_csv,no
60dd8960,8476,Kabir Ali,England,pace,right,Right-arm medium-fast,metadata_csv,yes
8479a24a,440780,Keaton Jennings,England,pace,right,Right-arm medium-fast,metadata_csv,yes
706ab9c4,8545,Keith Andrew,England,spin,right,Legbreak,metadata_csv,yes
4f91c56d,12854,Keith Fletcher,England,spin,right,Legbreak,metadata_csv,yes
09a1f2bf,9014,Ken Barrington,England,spin,right,Legbreak,metadata_csv,yes
034ccc52,10862,Ken Cranston,England,pace,right,Right-arm medium,metadata_csv,yes
966b4373,12812,Ken Farnes,England,pace,right,Right-arm fast,metadata_csv,yes
7371eb97,14189,Ken Higgs,England,pace,right,Right-arm fast-medium,metadata_csv,yes
7adc3051,18405,Ken Palmer,England,pace,right,Right-arm fast-medium,metadata_csv,yes
5b488042,20182,Ken Shuttleworth,England,pace,right,Right-arm fast,metadata_csv,yes
543a0928,21485,Ken Taylor,England,,,,metadata_csv,no
ca4d0e28,14327,Kenneth Hutchings,England,pace,right,Right-arm fast,metadata_csv,yes
39f01cdb,19296,Kevin Pietersen,England,spin,right,Right-arm offbreak,metadata_csv,yes
b072f6d7,9002,Kim Barnett,England,spin,right,Legbreak,metadata_csv,yes
2721ba25,12845,Laurie Fishlock,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
c686bb6b,14257,Leland Hone,England,,,,metadata_csv,no
f8309839,9203,Len Braund,England,spin,right,Legbreak,metadata_csv,yes
ca19c740,10763,Len Coldwell,England,pace,right,Right-arm fast-medium,metadata_csv,yes
c97c43fe,14265,Len Hopwood,England,pace,left,Left-arm medium,metadata_csv,yes
3b3b11b1,22434,Len Wilkinson,England,spin,right,Legbreak,metadata_csv,yes
4c69075d,14334,Leonard Hutton,England,spin,right,Legbreak,metadata_csv,yes
597ec6bd,17070,Leonard Moon,England,,,,metadata_csv,no
f8510907,8532,Les Ames,England,spin,right,Legbreak,metadata_csv,yes
d8d6b739,15464,Les Jackson,England,pace,right,Right-arm fast,metadata_csv,yes
73c06e92,21486,Les Taylor,England,pace,right,Right-arm fast-medium,metadata_csv,yes
48873544,13342,Leslie Gay,England,,,,metadata_csv,no
7c5fbfad,21568,Leslie Townsend,England,pace,right,Right-arm medium,metadata_csv,yes
06c2de82,362201,Lewis Gregory,England,pace,right,Right-arm medium-fast,metadata_csv,yes
4a461c24,211855,Liam Dawson,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
50c6bc2b,403902,Liam Livingstone,England,spin,right,Right-arm offbreak,metadata_csv,yes
9a963804,19264,Liam Plunkett,England,pace,right,Right-arm fast,metadata_csv,yes
0a94b1c1,18397,Lionel Palairet,England,pace,right,Right-arm medium,metadata_csv,yes
e1b30a0e,14077,Lord Harris,England,,,,metadata_csv,no
82b173c0,14101,Lord Hawke,England,,,,metadata_csv,no
a2d0782a,11875,Lucky Denton,England,pace,right,Right-arm medium-fast,metadata_csv,yes
65b6943c,573170,Luke Wood,England,pace,left,Left-arm fast-medium,metadata_csv,yes
cca50cd6,23460,Luke Wright,England,pace,right,Right-arm medium,metadata_csv,yes
6d991798,9152,Major Booth,England,pace,right,Right-arm medium-fast,metadata_csv,yes
b7e7313a,16362,Mal Loye,England,spin,right,Right-arm offbreak,metadata_csv,yes
51fc64cb,14213,Malcolm Hilton,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
1cd28002,17044,Mandy Mitchell-Innes,England,,,,metadata_csv,no
ea42ddb9,21585,Marcus Trescothick,England,pace,right,Right-arm medium,metadata_csv,yes
3de7fa2e,8520,Mark Alleyne,England,pace,right,Right-arm medium,metadata_csv,yes
790e14d3,9074,Mark Benson,England,spin,right,Right-arm offbreak,metadata_csv,yes
8fb88ee3,9327,Mark Butcher,England,pace,right,Right-arm medium,metadata_csv,yes
6e91aba0,12466,Mark Ealham,England,pace,right,Right-arm medium-fast,metadata_csv,yes
c5792038,15388,Mark Ilott,England,pace,left,Left-arm medium-fast,metadata_csv,yes
f3183326,16212,Mark Lathwell,England,pace,right,Right-arm medium,metadata_csv,yes
4bd33839,19323,Mark Ramprakash,England,spin,right,Right-arm offbreak,metadata_csv,yes
1b77f62b,229954,Mark Stoneman,England,spin,right,Right-arm offbreak,metadata_csv,yes
8d92a2c3,351588,Mark Wood,England,pace,right,Right-arm fast,metadata_csv,yes
53a6f259,9089,Martin Bicknell,England,pace,right,Right-arm fast-medium,metadata_csv,yes
e8cd3409,14273,Martin Horton,England,spin,right,Right-arm offbreak,metadata_csv,yes
09fb0e2c,16959,Martin McCague,England,pace,right,Right-arm fast,metadata_csv,yes
402d5937,20040,Martin Saggers,England,pace,right,Right-arm fast-medium,metadata_csv,yes
66e822a2,17119,Martyn Moxon,England,pace,right,Right-arm medium,metadata_csv,yes
f0a0204e,660889,Mason Crane,England,spin,right,Legbreak googly,metadata_csv,yes
8c7d6cbe,297488,Matt Machan,England,spin,right,Right-arm offbreak,metadata_csv,yes
19708692,653695,Matt Parkinson,England,spin,right,Legbreak,metadata_csv,yes
1200550f,18675,Matt Prior,England,,,,metadata_csv,no
8f2dfebf,639080,Matthew Fisher,England,pace,right,Right-arm fast-medium,metadata_csv,yes
dc0f5506,14236,Matthew Hoggard,England,pace,right,Right-arm fast-medium,metadata_csv,yes
2d31b182,16951,Matthew Maynard,England,pace,right,Right-arm medium,metadata_csv,yes
894b2d25,1027781,Matthew Potts,England,pace,right,Right-arm fast-medium,metadata_csv,yes
39f32c2a,8524,Maurice Allom,England,pace,right,Right-arm medium-fast,metadata_csv,yes
6f7f6aa3,16287,Maurice Leyland,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
e6ce83ee,19350,Maurice Read,England,pace,right,Right-arm fast-medium,metadata_csv,yes
993f8a85,21462,Maurice Tate,England,pace,right,Right-arm medium-fast,metadata_csv,yes
19a932c4,21579,Maurice Tremlett,England,pace,right,Right-arm fast-medium,metadata_csv,yes
25f7c9e2,21614,Maurice Turnbull,England,spin,right,Right-arm offbreak,metadata_csv,yes
8305580c,10656,Michael Carberry,England,spin,right,Right-arm offbreak,metadata_csv,yes
11df3dc8,16406,Michael Lumb,England,pace,right,Right-arm medium,metadata_csv,yes
6e1b1ec0,22182,Michael Vaughan,England,spin,right,Right-arm offbreak,metadata_csv,yes
3812d56b,23523,Michael Yardy,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
0b0355d0,20376,Micky Stewart,England,pace,right,Right-arm medium,metadata_csv,yes
fe10f92d,8579,Mike Atherton,England,spin,right,Legbreak,metadata_csv,yes
fe1123c9,9208,Mike Brearley,England,pace,right,Right-arm medium,metadata_csv,yes
9e85e3b4,11870,Mike Denness,England,,,,metadata_csv,no
93c1023a,13340,Mike Gatting,England,pace,right,Right-arm medium,metadata_csv,yes
16e68be2,14159,Mike Hendrick,England,pace,right,Right-arm fast-medium,metadata_csv,yes
08cb0856,20105,Mike Selvey,England,pace,right,Right-arm fast-medium,metadata_csv,yes
4b68367d,20255,Mike Smith,England,,,,metadata_csv,no
1bd5d6d4,22328,Mike Watkinson,England,pace,right,Right-arm medium,metadata_csv,yes
bb351c23,8917,Moeen Ali,England,spin,right,Right-arm offbreak,metadata_csv,yes
c5c31367,14267,Monkey Hornby,England,,,,metadata_csv,no
2341847f,9171,Monty Bowden,England,,,,metadata_csv,no
5a37ec26,18655,Monty Panesar,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
cb2d58e4,20167,Mordecai Sherwin,England,pace,right,Right-arm fast,metadata_csv,yes
297ca79a,9099,Morice Bird,England,pace,right,Right-arm medium,metadata_csv,yes
cd500e33,19314,Neal Radford,England,pace,right,Right-arm fast-medium,metadata_csv,yes
72f9ce2f,12803,Neil Fairbrother,England,pace,left,Left-arm medium,metadata_csv,yes
b88aa9c1,12879,Neil Foster,England,pace,right,Right-arm fast-medium,metadata_csv,yes
3b5dfcd4,16886,Neil Mallender,England,pace,right,Right-arm fast-medium,metadata_csv,yes
17f8e0b2,20259,Neil Smith,England,spin,right,Right-arm offbreak,metadata_csv,yes
88350e94,22453,Neil Williams,England,pace,right,Right-arm fast-medium,metadata_csv,yes
7241f5ee,15921,Neville Knox,England,pace,right,Right-arm fast,metadata_csv,yes
10bfc959,21609,Neville Tufnell,England,,right,Right-arm slow,metadata_csv,no
e5437a99,11718,Nick Compton,England,spin,right,Right-arm offbreak,metadata_csv,yes
772fe461,10797,Nick Cook,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
d2f3829d,15913,Nick Knight,England,pace,right,Right-arm medium,metadata_csv,yes
a56dc9b1,13993,Nigel Haig,England,pace,right,Right-arm fast-medium,metadata_csv,yes
ec6c56e4,14282,Nigel Howard,England,,,,metadata_csv,no
df99453a,10739,Nobby Clark,England,pace,left,Left-arm fast,metadata_csv,yes
e85840c5,10839,Norman Cowans,England,pace,right,Right-arm fast,metadata_csv,yes
2efbb0e6,13365,Norman Gifford,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
f1f44d13,23521,Norman Yardley,England,pace,right,Right-arm medium,metadata_csv,yes
e94bc520,887207,Ollie Pope,England,,,,metadata_csv,no
0f3ee070,527776,Ollie Robinson,England,pace,right,Right-arm medium-fast,metadata_csv,yes
3f659464,457279,Olly Stone,England,pace,right,Right-arm fast,metadata_csv,yes
7bf96684,20123,Owais Shah,England,spin,right,Right-arm offbreak,metadata_csv,yes
1efd12d1,891517,Pat Brown,England,pace,right,Right-arm fast-medium,metadata_csv,yes
9408a047,18557,Pat Pocock,England,spin,right,Right-arm offbreak,metadata_csv,yes
2c095a8c,14158,Patsy Hendren,England,,right,Right-arm slow,metadata_csv,no
11713e75,8526,Paul Allott,England,pace,right,Right-arm fast-medium,metadata_csv,yes
a386e91b,10772,Paul Collingwood,England,pace,right,Right-arm medium,metadata_csv,yes
5806a402,11931,Paul Downton,England,spin,right,Right-arm offbreak,metadata_csv,yes
ddb6445c,12906,Paul Franks,England,pace,right,Right-arm fast-medium,metadata_csv,yes
67bdf4ec,13357,Paul Gibb,England,,,,metadata_csv,no
b7ec27cc,13437,Paul Grayson,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
b259fce8,15485,Paul Jarvis,England,pace,right,Right-arm fast-medium,metadata_csv,yes
f14c62e4,18023,Paul Nixon,England,,,,metadata_csv,no
27084991,18423,Paul Parker,England,,,,metadata_csv,no
e6e6572b,21484,Paul Taylor,England,pace,left,Left-arm fast-medium,metadata_csv,yes
bbccab22,21502,Paul Terry,England,pace,right,Right-arm medium,metadata_csv,yes
07c350f4,22311,Pelham Warner,England,,right,Right-arm slow,metadata_csv,no
bc653e66,10705,Percy Chapman,England,,,,metadata_csv,no
d3d832f6,12828,Percy Fender,England,pace,right,Right-arm medium,metadata_csv,yes
5e2b8ca7,14254,Percy Holmes,England,pace,right,Right-arm medium,metadata_csv,yes
e1c08f1c,16262,Peter Lever,England,pace,right,Right-arm fast-medium,metadata_csv,yes
e7d324f0,16324,Peter Loader,England,pace,right,Right-arm fast,metadata_csv,yes
4e52a8fc,16925,Peter Martin,England,pace,right,Right-arm fast-medium,metadata_csv,yes
1d3ca7a8,16956,Peter May,England,,,,metadata_csv,no
db3f47ff,18411,Peter Parfitt,England,spin,right,Right-arm offbreak,metadata_csv,yes
51312049,19386,Peter Richardson,England,,right,Right-arm bowler,metadata_csv,no
68b91243,20270,Peter Smith,England,spin,right,Legbreak googly,metadata_csv,yes
c9f1892c,20404,Peter Such,England,spin,right,Right-arm offbreak,metadata_csv,yes
2abb6bad,22276,Peter Walker,England,,left,Left-arm bowler,metadata_csv,no
1b647f99,22442,Peter Willey,England,spin,right,Right-arm offbreak,metadata_csv,yes
fff54e10,11865,Phil DeFreitas,England,pace,right,Right-arm fast-medium,metadata_csv,yes
2ff66412,12486,Phil Edmonds,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
78bc6057,16993,Phil Mead,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
1b6fef02,17185,Phil Mustard,England,spin,right,Legbreak,metadata_csv,yes
c9e374c1,18012,Phil Newport,England,pace,right,Right-arm fast-medium,metadata_csv,yes
3d284ca3,669365,Phil Salt,England,spin,right,Right-arm offbreak,metadata_csv,yes
cc3a59e1,20126,Phil Sharpe,England,spin,right,Right-arm offbreak,metadata_csv,yes
7ad7e4a6,21611,Phil Tufnell,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
33116a2d,18516,Punch Philipson,England,,,,metadata_csv,no
3826e082,20406,Raman Subba Row,England,spin,right,Legbreak googly,metadata_csv,yes
7ca5e05d,10582,Ravi Bopara,England,pace,right,Right-arm medium,metadata_csv,yes
8db7f47f,461632,Reece Topley,England,pace,left,Left-arm fast-medium,metadata_csv,yes
61035f62,18504,Reg Perks,England,pace,right,Right-arm fast-medium,metadata_csv,yes
0676c33a,20198,Reg Simpson,England,spin,right,Right-arm offbreak,metadata_csv,yes
f35dded4,20201,Reg Sinfield,England,,right,Right-arm slow,metadata_csv,no
ec87b7fa,22512,Reg Wood,England,pace,left,Left-arm medium,metadata_csv,yes
382a9ddf,20316,Reggie Spooner,England,,,,metadata_csv,no
0ecb4de6,1263691,Rehan Ahmed,England,spin,right,Legbreak googly,metadata_csv,yes
9418a4bf,9121,Richard Blakey,England,,,,metadata_csv,no
d1d0b5ed,11848,Richard Dawson,England,spin,right,Right-arm offbreak,metadata_csv,yes
140552e1,12507,Richard Ellison,England,pace,right,Right-arm medium-fast,metadata_csv,yes
402f8494,473191,Richard Gleeson,England,pace,right,Right-arm fast-medium,metadata_csv,yes
fc48cf29,14336,Richard Hutton,England,pace,right,Right-arm fast-medium,metadata_csv,yes
3967930c,15522,Richard Johnson,England,pace,right,Right-arm medium,metadata_csv,yes
6bd04fa5,8942,Rob Bailey,England,spin,right,Right-arm offbreak,metadata_csv,yes
bcb01d8c,15876,Rob Key,England,spin,right,Right-arm offbreak,metadata_csv,yes
494849e6,10881,Robert Croft,England,spin,right,Right-arm offbreak,metadata_csv,yes
0e1f6c97,14227,Robin Hobbs,England,spin,right,Legbreak googly,metadata_csv,yes
0e6123b8,15461,Robin Jackman,England,pace,right,Right-arm fast-medium,metadata_csv,yes
29e14538,20263,Robin Smith,England,spin,right,Legbreak,metadata_csv,yes
18862612,22471,Rockley Wilson,England,,right,Right-arm slow,metadata_csv,no
04268812,18625,Roger Prideaux,England,pace,right,Right-arm medium,metadata_csv,yes
0c0486b3,21550,Roger Tolchard,England,spin,right,Right-arm offbreak,metadata_csv,yes
aa059b0e,9329,Roland Butcher,England,spin,right,Legbreak,metadata_csv,yes
3abb34ee,15495,Roly Jenkins,England,spin,right,Legbreak googly,metadata_csv,yes
f011dfa3,15403,Ronnie Irani,England,pace,right,Right-arm medium,metadata_csv,yes
3c67a1db,20338,Rony Stanyforth,England,,,,metadata_csv,no
29e8a62e,398778,Rory Burns,England,pace,right,Right-arm medium,metadata_csv,yes
ff2d61b3,15884,Roy Kilner,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
d668b643,20436,Roy Swetman,England,spin,right,Right-arm offbreak,metadata_csv,yes
e531e95d,21464,Roy Tattersall,England,spin,right,Right-arm offbreak,metadata_csv,yes
9dca07d7,20187,Ryan Sidebottom,England,pace,left,Left-arm fast-medium,metadata_csv,yes
d58261de,23532,Sailor Young,England,pace,left,Left-arm medium,metadata_csv,yes
e97aefe2,17944,Sajid Mahmood,England,pace,right,Right-arm fast-medium,metadata_csv,yes
c16d4035,297628,Sam Billings,England,,,,metadata_csv,no
20c4e431,10792,Sam Cook,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
e94915e6,662973,Sam Curran,England,pace,left,Left-arm medium-fast,metadata_csv,yes
67b9536c,555850,Sam Hain,England,spin,right,Right-arm offbreak,metadata_csv,yes
76cb1a7f,272485,Sam Robson,England,spin,right,Legbreak,metadata_csv,yes
381663f0,20339,Sam Staples,England,spin,right,Right-arm offbreak,metadata_csv,yes
18fac429,18632,Samit Patel,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
6990f99b,22492,Sammy Woods,England,pace,right,Right-arm fast-medium,metadata_csv,yes
8c319623,20074,Sandford Schultz,England,,,,metadata_csv,no
0f6db197,643885,Saqib Mahmood,England,pace,right,Right-arm fast-medium,player_json,yes
9ea9c566,13992,Schofield Haigh,England,pace,right,Right-arm fast-medium,metadata_csv,yes
51e1ed69,310519,Scott Borthwick,England,spin,right,Legbreak,metadata_csv,yes
c5f40e35,1104697,Scott Currie,England,pace,right,Right-arm medium-fast,metadata_csv,yes
2558d115,15892,Sep Kinneir,England,pace,right,Right-arm medium,metadata_csv,yes
17b641bf,22144,Shaun Udal,England,spin,right,Right-arm offbreak,metadata_csv,yes
e36e9dd3,1334872,Shoaib Bashir,England,spin,right,Right-arm offbreak,metadata_csv,yes
1c721bf7,9269,Simon Brown,England,pace,left,Left-arm medium-fast,metadata_csv,yes
207c4398,15555,Simon Jones,England,pace,right,Right-arm fast-medium,metadata_csv,yes
b20f423b,297499,Simon Kerrigan,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
78c12883,1191192,Sonny Baker,England,pace,right,Right-arm fast,metadata_csv,yes
4bd68092,18021,Stan Nichols,England,pace,right,Right-arm fast,metadata_csv,yes
2f1f3031,22526,Stan Worthington,England,pace,right,Right-arm fast-medium,metadata_csv,yes
adcfca76,10727,Stanley Christopherson,England,pace,right,Right-arm fast,metadata_csv,yes
fdb8ed0d,215058,Stephen Parry,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
c16d2e28,14054,Steve Harmison,England,pace,right,Right-arm fast-medium,metadata_csv,yes
7d8bec7f,15477,Steve James,England,pace,right,Right-arm medium,metadata_csv,yes
0cf1ca48,22333,Steve Watkin,England,pace,right,Right-arm medium-fast,metadata_csv,yes
8fc65c2b,12450,Steven Davies,England,,,,metadata_csv,no
ccdd8308,210283,Steven Finn,England,pace,right,Right-arm fast-medium,metadata_csv,yes
eba6a852,10617,Stuart Broad,England,pace,right,Right-arm fast-medium,metadata_csv,yes
eb9cb105,297634,Stuart Meaker,England,pace,right,Right-arm fast-medium,metadata_csv,yes
2ef5fc2b,1094847,Surendiran Shanmugam,England,,,,metadata_csv,no
d85819a9,8996,Sydney Barnes,England,pace,right,Right-arm fast-medium,metadata_csv,yes
cf553c9e,8565,Ted Arnold,England,pace,right,Right-arm medium-fast,metadata_csv,yes
18f0af72,9184,Ted Bowley,England,spin,right,Legbreak,metadata_csv,yes
c794ef74,11886,Ted Dexter,England,pace,right,Right-arm medium,metadata_csv,yes
1e55a4ee,18487,Ted Peate,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
98cc164e,21641,Ted Tyler,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
605c9b3d,22258,Ted Wainwright,England,,right,Right-arm slow,metadata_csv,no
471e1bc8,22548,Teddy Wynyard,England,,,,metadata_csv,no
a7a1acb1,19492,The Revd Vernon Royle,England,,,,metadata_csv,no
a321b9a6,10817,Tich Cornford,England,,,,metadata_csv,no
e1265af0,12918,Tich Freeman,England,spin,right,Legbreak googly,metadata_csv,yes
987f1161,19402,Tich Richmond,England,spin,right,Legbreak googly,metadata_csv,yes
a15aaa7f,8845,Tim Ambrose,England,,,,metadata_csv,no
58043739,9310,Tim Bresnan,England,pace,right,Right-arm medium-fast,metadata_csv,yes
345ab81d,10897,Tim Curtis,England,spin,right,Legbreak,metadata_csv,yes
cafc5ed3,17125,Tim Munton,England,pace,right,Right-arm medium-fast,metadata_csv,yes
b143c87d,19445,Tim Robinson,England,pace,right,Right-arm medium,metadata_csv,yes
e61ff74c,12881,Tip Foster,England,pace,right,Right-arm fast,metadata_csv,yes
ec4a7cb5,8561,Tom Armitage,England,pace,right,Right-arm medium,metadata_csv,yes
b9877635,473193,Tom Bailey,England,pace,right,Right-arm fast-medium,metadata_csv,yes
25f7b7d6,877051,Tom Banton,England,,,,metadata_csv,no
fd463d00,10679,Tom Cartwright,England,pace,right,Right-arm medium,metadata_csv,yes
e86754b2,550235,Tom Curran,England,pace,right,Right-arm fast-medium,metadata_csv,yes
103c90a9,11918,Tom Dollery,England,,,,metadata_csv,no
e978fd5b,12518,Tom Emmett,England,pace,left,Left-arm fast (roundarm),metadata_csv,yes
f102dc4b,13386,Tom Goddard,England,spin,right,Right-arm offbreak,metadata_csv,yes
38f51873,13434,Tom Graveney,England,spin,right,Legbreak,metadata_csv,yes
22b98d7c,1150772,Tom Hartley,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
7e7262eb,14119,Tom Hayward,England,pace,right,Right-arm medium,metadata_csv,yes
dd3d8696,15882,Tom Killick,England,,,,metadata_csv,no
4ee0ebb3,19389,Tom Richardson,England,pace,right,Right-arm fast,metadata_csv,yes
25a42048,214265,Tom Westley,England,spin,right,Right-arm offbreak,metadata_csv,yes
67e9beb9,13446,Tommy Greenhough,England,spin,right,Legbreak googly,metadata_csv,yes
3f7eca80,17050,Tommy Mitchell,England,spin,right,Legbreak googly,metadata_csv,yes
1c329c9e,13463,Tony Greig,England,pace,right,Right-arm medium,metadata_csv,yes
519bae39,16271,Tony Lewis,England,spin,right,Legbreak,metadata_csv,yes
46e5475a,16331,Tony Lock,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
ef08e047,18533,Tony Pigott,England,pace,right,Right-arm fast-medium,metadata_csv,yes
a6e8a769,15511,Trevor Jesty,England,pace,right,Right-arm medium,metadata_csv,yes
245c97cb,459257,Tymal Mills,England,pace,left,Left-arm fast,metadata_csv,yes
7f857289,8499,Usman Afzaal,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
93312f35,15572,Vallance Jupp,England,spin,right,Right-arm offbreak,metadata_csv,yes
aff9e156,16899,Vic Marks,England,spin,right,Right-arm offbreak,metadata_csv,yes
155111c1,9025,Victor Barton,England,pace,right,Right-arm medium,metadata_csv,yes
7ee2ce62,20286,Vikram Solanki,England,spin,right,Right-arm offbreak,metadata_csv,yes
a99078d1,22365,Vince Wells,England,pace,right,Right-arm medium,metadata_csv,yes
282525ef,13424,W.G. Grace,England,,,,metadata_csv,no
f07f0249,14022,Wally Hammond,England,pace,right,Right-arm medium-fast,metadata_csv,yes
dd8c6b54,14038,Wally Hardinge,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
42a68d80,9209,Walter Brearley,England,pace,right,Right-arm fast,metadata_csv,yes
f5b0a238,15841,Walter Keeton,England,,,,metadata_csv,no
45fbd99d,16242,Walter Lees,England,pace,right,Right-arm medium-fast,metadata_csv,yes
122db332,16995,Walter Mead,England,spin,right,Right-arm offbreak,metadata_csv,yes
2cd88860,19352,Walter Read,England,pace,right,Right-arm fast (roundarm),metadata_csv,yes
c8cea1fe,19450,Walter Robins,England,spin,right,Legbreak,metadata_csv,yes
71229f0b,14149,Warren Hegg,England,,,,metadata_csv,no
8dfdc5c4,16203,Wayne Larkins,England,pace,right,Right-arm medium,metadata_csv,yes
5d154995,8983,Wilf Barber,England,pace,right,Right-arm fast-medium,metadata_csv,yes
7a0162b7,12860,Wilf Flowers,England,spin,right,Right-arm offbreak,metadata_csv,yes
f9aa674b,20206,Wilf Slack,England,pace,right,Right-arm medium,metadata_csv,yes
9caf69a1,897549,Will Jacks,England,spin,right,Right-arm offbreak,metadata_csv,yes
46961ea6,8588,William Attewell,England,pace,right,Right-arm medium,metadata_csv,yes
265b7df0,10716,William Chatterton,England,,,,metadata_csv,no
f1752525,20076,William Scotton,England,pace,left,Left-arm fast-medium,metadata_csv,yes
7a8d1fe1,19299,Willie Quaife,England,spin,right,Legbreak,metadata_csv,yes
48e99fe0,10900,Willis Cuttell,England,,right,Right-arm slow,metadata_csv,no
4246b390,18548,Winston Place,England,,,,metadata_csv,no
7b1e20ea,349853,Zafar Ansari,England,spin,left,Slow left-arm orthodox,metadata_csv,yes
922e1b19,665053,Zak Crawley,England,spin,right,Right-arm offbreak,metadata_csv,yes
77e321db,1400311,Aditya Panwar,Estonia,pace,right,Right-arm medium,metadata_csv,yes
fa308279,1325900,Aditya Paul,Estonia,pace,right,Right-arm medium-fast,metadata_csv,yes
a138f597,906051,Ali Masood,Estonia,pace,right,Right-arm medium,metadata_csv,yes
c228c52d,1320549,Arslan Amjad,Estonia,pace,right,Right-arm medium,metadata_csv,yes
126c3f6f,1179189,Ashish Rana,Estonia,pace,right,Right-arm fast,metadata_csv,yes
9bb259b4,1179190,Ashraful Shuvo,Estonia,pace,left,Left-arm medium,metadata_csv,yes
f0568f9b,1400312,Ben Jones,Estonia,pace,right,Right-arm medium,metadata_csv,yes
643e4882,1400313,Bilal Masud,Estonia,pace,right,Right-arm medium,metadata_csv,yes
